n_flows,run_idx,seed,ip_acceptance,cspf_acceptance,weighted_acceptance,ip_avg_delay,cspf_avg_delay,weighted_avg_delay,ip_avg_util,ip_max_util,cspf_avg_util,cspf_max_util,weighted_avg_util,weighted_max_util,ip_rejected,cspf_rejected,weighted_rejected
30,0,1774924988,0.5333333333333333,0.5,0.5333333333333333,9.48433554758564,8.732725576254113,7.999980436469048,0.6044473871612238,0.9789473684210527,0.5998410609567137,0.9607843137254902,0.6436886811586675,0.9680851063829787,14,15,14
30,1,1774924989,0.5666666666666667,0.6,0.5333333333333333,9.615499234998396,7.758978929672446,7.631772431391843,0.6717474453408833,0.9787234042553191,0.5859257024097189,0.9411764705882353,0.5896428807223033,0.9680851063829787,13,12,14
30,2,1774924990,0.4666666666666667,0.6,0.6,9.36215037131296,8.74606776376203,8.74606776376203,0.6836572979574297,0.9894736842105263,0.7238695344612839,1.0,0.7238695344612839,1.0,16,12,12
30,3,1774924991,0.5,0.5333333333333333,0.5666666666666667,8.605855099874852,8.452529597139366,8.019833543803562,0.763038116160366,0.9852941176470589,0.7708974263013654,0.9789473684210527,0.7488865885916248,0.9893617021276596,15,14,13
30,4,1774924992,0.5,0.43333333333333335,0.43333333333333335,9.414044123824517,12.347442423758066,12.347442423758066,0.5989218383923155,0.9595959595959596,0.754284693785838,0.9852941176470589,0.754284693785838,0.9852941176470589,15,17,17
30,5,1774924993,0.6333333333333333,0.6333333333333333,0.6,7.411976282946286,7.893403717186197,8.414032317629047,0.6789681686115356,0.9896907216494846,0.7650723563646139,1.0,0.7129060833065554,1.0,11,11,12
30,6,1774924994,0.6,0.6333333333333333,0.5666666666666667,7.058298682211106,8.298522070869646,7.256221322123225,0.7485255142667483,0.9797979797979798,0.8369433321850609,1.0,0.7409372629854142,0.97,12,11,13
30,7,1774924995,0.5333333333333333,0.5,0.5,9.380571329529284,12.24398626662453,12.24398626662453,0.6451704301477407,0.9264705882352942,0.7899943131495032,1.0,0.7899943131495032,1.0,14,15,15
30,8,1774924996,0.5333333333333333,0.4666666666666667,0.4666666666666667,9.387756305470564,7.781821093942597,7.781821093942597,0.6352505327457912,1.0,0.5525391777791474,0.9368421052631579,0.5525391777791474,0.9368421052631579,14,16,16
30,9,1774924997,0.43333333333333335,0.43333333333333335,0.43333333333333335,9.596030910865167,9.591689982304224,11.002592624898814,0.6100721282412868,0.98989898989899,0.6410448187607978,0.98,0.7516231962165768,0.9852941176470589,17,17,17
30,10,1774924998,0.6,0.6333333333333333,0.6333333333333333,8.099889828239753,8.538092233350307,8.538092233350307,0.5909894437779294,0.9852941176470589,0.7255114187683209,0.9797979797979798,0.7255114187683209,0.9797979797979798,12,11,11
30,11,1774924999,0.5,0.5,0.5,10.06003644106644,10.612462943933277,10.974128224998289,0.7058716571710032,0.9622641509433962,0.6940923204151601,0.9622641509433962,0.6973749675384974,0.9622641509433962,15,15,15
30,12,1774925000,0.5333333333333333,0.5,0.5,10.247433164162157,10.09045513477672,10.571737746038838,0.7127752129493282,0.9852941176470589,0.7946349204116313,0.97,0.7689305320019381,1.0,14,15,15
30,13,1774925001,0.5333333333333333,0.5666666666666667,0.6,8.699717299690107,8.922731016681002,8.89297492026416,0.6669491966380655,1.0,0.8019876456936376,1.0,0.7670210594791166,1.0,14,13,12
30,14,1774925002,0.6,0.5666666666666667,0.5666666666666667,9.271329813604726,9.192691422315173,10.942876569520612,0.7351221951686432,0.96,0.687718036169566,0.9811320754716981,0.756626070763875,0.9811320754716981,12,13,13
30,15,1774925003,0.7,0.6333333333333333,0.6333333333333333,8.499681256908946,8.12505026272847,8.12505026272847,0.6693937031337955,0.9811320754716981,0.6777271106055287,0.96,0.6777271106055287,0.96,9,11,11
30,16,1774925004,0.6333333333333333,0.6333333333333333,0.6333333333333333,7.496923274104296,7.716562929269013,7.716562929269013,0.632585601796831,0.925531914893617,0.6819386205451273,0.9259259259259259,0.6819386205451273,0.9259259259259259,11,11,11
30,17,1774925005,0.6666666666666666,0.6666666666666666,0.6333333333333333,7.926843772611903,8.094039948419233,8.50543699182503,0.7060846915033663,0.9468085106382979,0.7163981671715399,0.97,0.6929106570106428,0.9468085106382979,10,10,11
30,18,1774925006,0.5,0.5666666666666667,0.5666666666666667,7.95188086680985,8.647090245184696,8.647090245184696,0.6615817180941836,1.0,0.6847795485574991,1.0,0.6847795485574991,1.0,15,13,13
30,19,1774925007,0.5333333333333333,0.4666666666666667,0.43333333333333335,8.969444684866305,8.917364557811673,9.624539424084372,0.7068604134219973,1.0,0.6434841032576596,1.0,0.7008801315030744,1.0,14,16,17
30,20,1774925008,0.6333333333333333,0.6,0.6,6.952496894042174,8.440365195092074,8.440365195092074,0.6301019004628928,0.9811320754716981,0.7483784097134104,0.98,0.7483784097134104,0.98,11,12,12
30,21,1774925009,0.5666666666666667,0.5333333333333333,0.5333333333333333,6.960555008788588,6.9735855219865766,6.9735855219865766,0.6931347129340656,0.9789473684210527,0.6786470817901974,0.9789473684210527,0.6786470817901974,0.9789473684210527,13,14,14
30,22,1774925010,0.5666666666666667,0.5666666666666667,0.6,8.33763194810367,8.417681254047285,8.262045188044889,0.6051883398912574,0.8888888888888888,0.6072961830285123,0.8888888888888888,0.6538102534515927,0.9042553191489362,13,13,12
30,23,1774925011,0.6666666666666666,0.5,0.5,9.339968235928179,8.803870978128696,8.907799038308683,0.7380163524483021,0.9893617021276596,0.5612303576501404,0.8490566037735849,0.5852856856115571,0.9411764705882353,10,15,15
30,24,1774925012,0.6,0.6,0.6,8.116930004916302,8.262895216155005,8.262895216155005,0.6898842413704162,0.9433962264150944,0.6681925212355764,0.9894736842105263,0.6681925212355764,0.9894736842105263,12,12,12
30,25,1774925013,0.6333333333333333,0.5666666666666667,0.5666666666666667,8.766130406491115,7.862582994796675,7.964256802053372,0.6915080785727713,1.0,0.5976153985812842,1.0,0.592284410561024,0.9680851063829787,11,13,13
30,26,1774925014,0.6,0.5,0.5,7.936289429152462,6.546668246201768,6.970833390431856,0.6910884755147189,0.9787234042553191,0.5001560771840925,0.8676470588235294,0.5245186179889646,0.8676470588235294,12,15,15
30,27,1774925015,0.43333333333333335,0.3333333333333333,0.3333333333333333,9.359790173122086,10.248683616642051,10.248683616642051,0.6719713828177549,1.0,0.6899878283957547,1.0,0.6899878283957547,1.0,17,20,20
30,28,1774925016,0.6,0.5333333333333333,0.5666666666666667,9.300847195328975,8.833101002741719,9.19115207317682,0.6964334721943626,0.92,0.601028123015255,0.92,0.6751400608564229,0.9587628865979382,12,14,13
30,29,1774925017,0.5333333333333333,0.4666666666666667,0.43333333333333335,9.427056728950518,8.627220101032034,9.199764067291342,0.765184260314966,1.0,0.7167476397555742,0.9894736842105263,0.6944031623148595,0.9680851063829787,14,16,17
60,0,1774954988,0.3,0.31666666666666665,0.31666666666666665,9.252216147200695,10.267174120496636,10.267174120496636,0.7523775321477159,0.9411764705882353,0.7437349408264547,0.9705882352941176,0.7437349408264547,0.9705882352941176,42,41,41
60,1,1774954989,0.31666666666666665,0.3333333333333333,0.3,8.244107236334932,7.2080737903189895,8.340430880557737,0.7253563475156612,1.0,0.7090583114567948,0.9852941176470589,0.7401606651177314,1.0,41,40,42
60,2,1774954990,0.3,0.3333333333333333,0.3333333333333333,8.04527097019813,7.416545987794775,7.416545987794775,0.7714566675666611,1.0,0.8215536074992537,1.0,0.8215536074992537,1.0,42,40,40
60,3,1774954991,0.4166666666666667,0.43333333333333335,0.4166666666666667,7.838772482651993,7.360285570578347,7.466641046558576,0.8105159100355191,1.0,0.8242494234244683,0.9852941176470589,0.8187430606449252,0.9852941176470589,35,34,35
60,4,1774954992,0.36666666666666664,0.31666666666666665,0.3,7.655375455422098,8.902109160820325,7.669869713956834,0.803073400135837,1.0,0.859103762844965,0.9894736842105263,0.7359666268677431,0.9574468085106383,38,41,42
60,5,1774954993,0.4,0.38333333333333336,0.4,8.749318816307431,9.231744319575807,8.100389172934626,0.8593375940919666,0.9680851063829787,0.8152208313374872,0.9622641509433962,0.8472151351854675,0.9622641509433962,36,37,36
60,6,1774954994,0.31666666666666665,0.35,0.35,8.965109181929947,8.944461357125235,9.39128593314036,0.7434864168839316,0.9787234042553191,0.8221402524098308,1.0,0.8408303076048039,1.0,41,39,39
60,7,1774954995,0.35,0.35,0.3333333333333333,8.184690989196039,8.552727121366019,8.465339826287819,0.7483580083152709,0.9811320754716981,0.7972938832842149,0.9789473684210527,0.7563674176329132,0.9558823529411765,39,39,40
60,8,1774954996,0.35,0.35,0.38333333333333336,7.2458603175095835,8.97905816889537,8.26222779862928,0.7024832211917281,1.0,0.9119943969549927,0.9852941176470589,0.7769688818388093,0.9789473684210527,39,39,37
60,9,1774954997,0.3333333333333333,0.3333333333333333,0.3333333333333333,9.170727673263944,8.779521581922873,8.779521581922873,0.816097357850354,1.0,0.8046092990956994,1.0,0.8046092990956994,1.0,40,40,40
60,10,1774954998,0.38333333333333336,0.4,0.38333333333333336,7.253211240513173,8.126468021539207,8.428307999012171,0.6979231777315907,1.0,0.8282491292963726,1.0,0.8265107057394049,0.98989898989899,37,36,37
60,11,1774954999,0.36666666666666664,0.4166666666666667,0.38333333333333336,8.301380877640744,8.771193117285996,8.698642869156027,0.7224643997009631,1.0,0.8812837611260987,1.0,0.7985190383820001,1.0,38,35,37
60,12,1774955000,0.36666666666666664,0.36666666666666664,0.36666666666666664,8.60759337133184,7.616529132007131,8.127095683462056,0.7686843928935182,0.97,0.7663323477142571,0.9629629629629629,0.7904872958888131,0.94,38,38,38
60,13,1774955001,0.3333333333333333,0.31666666666666665,0.3333333333333333,9.688955796245189,9.481031053465783,9.36131066387738,0.7539890887847317,0.96,0.7837901942059263,0.9811320754716981,0.7752993156857672,1.0,40,41,40
60,14,1774955002,0.31666666666666665,0.35,0.35,8.593034573165214,9.814710484545211,10.295837599893648,0.792436779296697,1.0,0.8373144654027365,1.0,0.8658109131196031,1.0,41,39,39
60,15,1774955003,0.4166666666666667,0.36666666666666664,0.36666666666666664,7.297760520142036,7.290660956036593,7.290660956036593,0.7952060234769752,1.0,0.7900847073261487,0.9896907216494846,0.7900847073261487,0.9896907216494846,35,38,38
60,16,1774955004,0.3333333333333333,0.36666666666666664,0.35,7.419310794735502,7.907954201336572,7.677327260054062,0.7527966686693911,1.0,0.8462506627929062,1.0,0.7722337032840829,1.0,40,38,39
60,17,1774955005,0.35,0.38333333333333336,0.38333333333333336,7.217818569912033,8.486858881056063,8.486858881056063,0.6748776046922877,1.0,0.8426032722038892,1.0,0.8426032722038892,1.0,39,37,37
60,18,1774955006,0.2833333333333333,0.3,0.3,9.300634324660937,9.420673632215063,8.86844239567526,0.8508443275912483,0.9852941176470589,0.8450243496394908,0.9811320754716981,0.8171114177448585,0.9811320754716981,43,42,42
60,19,1774955007,0.43333333333333335,0.43333333333333335,0.4166666666666667,7.846590462836594,7.786803622676377,8.322925050223597,0.8038230981966902,1.0,0.7666332943685656,1.0,0.7932557278537443,1.0,34,34,35
60,20,1774955008,0.26666666666666666,0.3,0.2833333333333333,9.88936466051295,9.74455546514347,10.495945017981432,0.6978554724100624,1.0,0.8029470303372,0.968421052631579,0.8470087313491232,1.0,44,42,43
60,21,1774955009,0.3333333333333333,0.35,0.35,9.936892923273922,9.246764805477497,9.246764805477497,0.9085032768545118,0.9803921568627451,0.8676050129766902,1.0,0.8676050129766902,1.0,40,39,39
60,22,1774955010,0.4,0.36666666666666664,0.38333333333333336,7.833677598781233,9.40902572696736,9.222557531635704,0.7816847228640015,1.0,0.8726892603866737,1.0,0.885778515746145,1.0,36,38,37
60,23,1774955011,0.3,0.35,0.35,8.298899941732238,8.499221020028076,8.499221020028076,0.7524192252783027,1.0,0.887218327256349,0.9893617021276596,0.887218327256349,0.9893617021276596,42,39,39
60,24,1774955012,0.43333333333333335,0.35,0.3333333333333333,7.734400950205648,8.508353497517037,8.239309456915645,0.7881165422039434,0.9797979797979798,0.8108064444172958,1.0,0.7782028159446647,0.97,34,39,40
60,25,1774955013,0.31666666666666665,0.3333333333333333,0.3333333333333333,7.447568865067808,8.198127921254587,8.231729076223184,0.7322641276015264,1.0,0.7279379275509951,0.9595959595959596,0.7295038884385306,0.9595959595959596,41,40,40
60,26,1774955014,0.3333333333333333,0.36666666666666664,0.36666666666666664,9.349651281412369,8.489465102535588,8.489465102535588,0.7786619989325249,1.0,0.828570126261988,0.9894736842105263,0.828570126261988,0.9894736842105263,40,38,38
60,27,1774955015,0.2833333333333333,0.31666666666666665,0.31666666666666665,9.938904553830305,10.487590488718945,10.487590488718945,0.762249144618965,0.99,0.7720702658922035,1.0,0.7720702658922035,1.0,43,41,41
60,28,1774955016,0.36666666666666664,0.3,0.3,7.750611644367205,9.108870698377338,9.305779596741097,0.6742081245694506,0.9787234042553191,0.8108456239789793,1.0,0.8131074058847242,1.0,38,42,42
60,29,1774955017,0.3333333333333333,0.2833333333333333,0.31666666666666665,8.314194688215617,9.248512978114666,9.469395024960146,0.7908902696702724,1.0,0.7426657041458111,0.97,0.8201269289038362,0.98,40,43,41
90,0,1774984988,0.25555555555555554,0.24444444444444444,0.2111111111111111,7.0366372764252825,7.5062599237203225,8.806670392112158,0.8787348228406193,1.0,0.8375573760388879,1.0,0.849342918851628,1.0,67,68,71
90,1,1774984989,0.24444444444444444,0.26666666666666666,0.2222222222222222,7.699268629207716,7.324640000420211,9.88832011214629,0.8171915597181139,1.0,0.8895647879530668,1.0,0.8559046922518787,0.9797979797979798,68,66,70
90,2,1774984990,0.32222222222222224,0.3111111111111111,0.3,8.284582488057627,8.475140958749506,9.66676833263344,0.8081618453566222,1.0,0.8100136445332023,0.9893617021276596,0.8535373144436833,1.0,61,62,63
90,3,1774984991,0.2222222222222222,0.24444444444444444,0.2222222222222222,8.484472585066271,7.319738051497495,8.051711856647245,0.7850569107871935,0.9705882352941176,0.8101742987164607,1.0,0.8255256399548644,1.0,70,68,70
90,4,1774984992,0.2111111111111111,0.18888888888888888,0.18888888888888888,8.632154111950422,7.95207912937275,7.95207912937275,0.8131707865625453,1.0,0.8183358943370703,1.0,0.8183358943370703,1.0,71,73,73
90,5,1774984993,0.25555555555555554,0.2111111111111111,0.2222222222222222,7.737253909758531,8.146201566442242,8.261119262439966,0.8887903169353889,1.0,0.7877591626728319,1.0,0.8180833104722794,0.99,67,71,70
90,6,1774984994,0.26666666666666666,0.2777777777777778,0.2777777777777778,7.970260866927945,8.35059460271971,8.35059460271971,0.7687564523949567,1.0,0.7810800984105034,1.0,0.7810800984105034,1.0,66,65,65
90,7,1774984995,0.26666666666666666,0.24444444444444444,0.24444444444444444,8.661581023012081,9.998596750364543,10.226566346665065,0.8803030871717308,0.9894736842105263,0.9265603466776723,1.0,0.9030163118989288,0.9894736842105263,66,68,68
90,8,1774984996,0.3888888888888889,0.3333333333333333,0.35555555555555557,6.258962956136449,7.922703308726862,7.330780515180348,0.8005472712701313,1.0,0.9273121878650036,1.0,0.9083114167161747,1.0,55,60,58
90,9,1774984997,0.3333333333333333,0.34444444444444444,0.35555555555555557,7.21316341323681,8.252743949124708,8.317271661248212,0.8941885701819937,1.0,0.9145946156494347,1.0,0.9378384786693822,1.0,60,59,58
90,10,1774984998,0.25555555555555554,0.24444444444444444,0.24444444444444444,7.899397799744337,6.665070866728223,6.665070866728223,0.8552231426999791,1.0,0.8623470246039652,1.0,0.8623470246039652,1.0,67,68,68
90,11,1774984999,0.23333333333333334,0.2111111111111111,0.2111111111111111,8.83052146041013,10.562402262472446,10.434057382374105,0.7987504786582312,1.0,0.8732345233487296,1.0,0.8243711243562754,1.0,69,71,71
90,12,1774985000,0.28888888888888886,0.28888888888888886,0.28888888888888886,7.0131502333106415,6.840089261936054,6.840089261936054,0.9018320055400264,1.0,0.9032952702834222,0.99,0.9032952702834222,0.99,64,64,64
90,13,1774985001,0.3111111111111111,0.28888888888888886,0.28888888888888886,7.567750209353792,7.34050607879925,7.34050607879925,0.8628637387070855,0.99,0.9192657190141434,1.0,0.9192657190141434,1.0,62,64,64
90,14,1774985002,0.23333333333333334,0.24444444444444444,0.3111111111111111,8.432946379999025,8.325689541186845,7.800497086636038,0.779288909673625,0.9803921568627451,0.9103473850935954,1.0,0.8534016527529676,1.0,69,68,62
90,15,1774985003,0.2222222222222222,0.28888888888888886,0.28888888888888886,6.859187823055177,7.984033515148322,7.984033515148322,0.7977466309562219,1.0,0.8582789843999087,1.0,0.8582789843999087,1.0,70,64,64
90,16,1774985004,0.2777777777777778,0.23333333333333334,0.26666666666666666,9.495178839523387,10.297513342115764,10.544167711446972,0.8283153479883435,0.98989898989899,0.8977352942220208,1.0,0.9137750854005467,1.0,65,69,66
90,17,1774985005,0.26666666666666666,0.3,0.28888888888888886,6.624149290478375,7.499906887674213,8.032678045321381,0.7846554765882866,0.9814814814814815,0.9131852172776247,0.99,0.8482431061893762,0.9894736842105263,66,63,64
90,18,1774985006,0.23333333333333334,0.3111111111111111,0.3111111111111111,10.057190313827885,7.805338039325243,8.041829044370292,0.7622268982057152,1.0,0.8512235104099487,1.0,0.8754142147189893,1.0,69,62,62
90,19,1774985007,0.26666666666666666,0.3,0.3,8.96729548984799,8.628715814907444,8.880581763265415,0.8976109978730517,1.0,0.866962711985675,1.0,0.8732280712288901,1.0,66,63,63
90,20,1774985008,0.28888888888888886,0.25555555555555554,0.25555555555555554,7.9480564805845875,9.17933648126412,9.17933648126412,0.8605362738295935,1.0,0.9000405838135636,1.0,0.9000405838135636,1.0,64,67,67
90,21,1774985009,0.26666666666666666,0.3,0.3,8.92652254647079,8.207055764334577,8.207055764334577,0.8533621886344105,1.0,0.9059426302455247,1.0,0.9059426302455247,1.0,66,63,63
90,22,1774985010,0.24444444444444444,0.2222222222222222,0.28888888888888886,8.205580971098527,8.659313957180881,8.583594530063918,0.8467402700481297,1.0,0.8819710928782922,1.0,0.9116702345462405,1.0,68,70,64
90,23,1774985011,0.28888888888888886,0.2777777777777778,0.2777777777777778,7.185425034582857,7.062865281662862,7.062865281662862,0.842456771267278,0.9852941176470589,0.8678103397674594,1.0,0.8678103397674594,1.0,64,65,65
90,24,1774985012,0.2,0.17777777777777778,0.2222222222222222,9.673478230333844,11.512236882240114,12.112842802880333,0.7473548933168951,1.0,0.8381698009212942,0.9896907216494846,0.8995039565758353,1.0,72,74,70
90,25,1774985013,0.25555555555555554,0.24444444444444444,0.24444444444444444,7.009926413874818,7.104375719185587,7.104375719185587,0.7597021567346592,0.9896907216494846,0.6840191219789938,0.9896907216494846,0.6840191219789938,0.9896907216494846,67,68,68
90,26,1774985014,0.26666666666666666,0.2777777777777778,0.26666666666666666,7.352284628093941,8.915087932349051,8.529399039863542,0.822274637680514,1.0,0.8299378666895528,0.9852941176470589,0.8279689212203989,0.98989898989899,66,65,66
90,27,1774985015,0.26666666666666666,0.32222222222222224,0.32222222222222224,7.367174196461074,7.629988942273307,7.629988942273307,0.8335499658159936,1.0,0.9355595492163843,1.0,0.9355595492163843,1.0,66,61,61
90,28,1774985016,0.2777777777777778,0.24444444444444444,0.24444444444444444,8.189729781204594,8.013926488149085,8.013926488149085,0.8363088339770434,0.99,0.8224909935422576,0.9894736842105263,0.8224909935422576,0.9894736842105263,65,68,68
90,29,1774985017,0.28888888888888886,0.3,0.2222222222222222,7.835828149661718,7.588759631611389,9.933641756179536,0.9353295461591743,1.0,0.8939172694496511,0.9893617021276596,0.8612832505044321,1.0,64,63,70
